id,Match,Team Innings,Batting Position,Batsman Name,o/n,Runs,Balls,4s,6s,Strike Rate,Winner,VictoryMargin,Ground
ODI # 4661,Sri Lanka Vs South Africa,South Africa,2,Herschelle Gibbs,o,73,88,7,2,82.95,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,South Africa,3,Gary Kirsten,o,8,21,0,0,38.09,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,South Africa,4,Jacques Kallis,o,16,19,1,0,84.21,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,South Africa,5,Boeta Dippenaar,o,8,15,0,0,53.33,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,South Africa,6,Mark Boucher,n,45,50,2,1,90.00,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,South Africa,7,Shaun Pollock,o,25,37,1,0,67.56,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,South Africa,8,Lance Klusener,n,1,8,0,0,12.50,South Africa,102 runs,Delhi
ODI # 3129,Canada Vs New Zealand,Canada,1,Ishwar Maraj,o,0,14,0,0,0.00,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,2,John Davison,o,75,62,9,4,120.96,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,3,Nicholas Ifill,o,7,15,1,0,46.66,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,4,Ian Billcliff,o,8,24,0,0,33.33,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,5,Nicholas de Groot,o,17,49,3,0,34.69,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,6,Joe Harris,o,26,39,3,0,66.66,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,7,Ashish Bagai,o,1,2,0,0,50.00,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,8,Abdool Samad,o,12,20,2,0,60.00,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,9,Austin Codrington,o,7,17,1,0,41.17,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,10,Ashish Patel,o,25,29,3,0,86.20,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,Canada,11,Barry Seebaran,n,4,12,0,0,33.33,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,New Zealand,1,Craig McMillan,o,14,13,3,0,107.69,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,New Zealand,2,Stephen Fleming,o,5,2,1,0,250.00,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,New Zealand,3,Nathan Astle,o,11,8,2,0,137.50,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,New Zealand,4,Chris Cairns,o,31,28,2,1,110.71,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,New Zealand,5,Andre Adams,o,36,20,3,3,180.00,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,New Zealand,6,Scott Styris,n,54,38,4,2,142.10,New Zealand,97 runs,Wankhede
ODI # 3129,Canada Vs New Zealand,New Zealand,7,Chris Harris,n,38,29,4,0,131.03,New Zealand,97 runs,Wankhede
ODI # 1978,Netherlands Vs Namibia,Netherlands,1,Feiko Kloppenburg,n,121,142,6,4,85.21,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Netherlands,2,Edgar Schiferli,n,10,15,2,0,66.66,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Netherlands,3,Klaas-Jan van Noortwijk,n,134,129,11,3,103.87,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Netherlands,4,Bas Zuiderent,n,5,7,0,0,71.42,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Netherlands,5,Tim de Leede,n,0,1,0,0,0.00,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Netherlands,6,Luuk van Troost,n,16,10,0,1,160.00,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,1,Jan-Berrie Burger,n,41,42,6,0,97.61,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,2,Morne Karg,n,41,51,4,1,80.39,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,3,Danie Keulder,n,52,67,2,0,77.61,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,4,Gavin Murgatroyd,n,52,62,4,0,83.87,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,5,Deon Kotze,n,25,29,1,0,86.20,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,6,Louis Burger,n,1,3,0,0,33.33,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,7,Gerrie Snyman,n,0,1,0,0,0.00,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,8,Sarel Burger,n,6,6,1,0,100.00,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,9,Melt van Schoor,n,15,13,0,1,115.38,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,10,Burton van Rooi,n,9,6,1,0,150.00,Netherlands,64 runs,Bloemfontein
ODI # 1978,Netherlands Vs Namibia,Namibia,11,Rudi van Vuuren,n,0,2,0,0,0.00,Netherlands,64 runs,Bloemfontein
ODI # 4693,England Vs Australia,England,1,Marcus Trescothick,n,37,36,6,1,102.77,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,England,2,Nick Knight,o,30,33,4,0,90.90,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,England,3,Michael Vaughan,o,2,5,0,0,40.00,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,England,4,Nasser Hussain,o,1,3,0,0,33.33,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,England,5,Alec Stewart,o,46,92,1,0,50.00,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,England,6,Paul Collingwood,o,10,16,0,1,62.50,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,England,7,Andrew Flintoff,o,45,80,3,1,56.25,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,England,8,Craig White,n,16,21,1,0,76.19,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,England,9,Ashley Giles,o,2,7,0,0,28.57,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,England,10,Andy Caddick,n,5,11,0,0,45.45,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,1,Adam Gilchrist,o,22,18,5,0,122.22,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,2,Matthew Hayden,n,1,4,0,0,25.00,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,3,Ricky Ponting,o,18,21,2,1,85.71,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,4,Damien Martyn,o,0,3,0,0,0.00,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,5,Darren Lehmann,o,37,62,3,0,59.67,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,6,Michael Bevan,n,74,126,6,1,58.73,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,7,Andrew Symonds,o,0,5,0,0,0.00,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,8,Brad Hogg,o,1,3,0,0,33.33,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,9,Brett Lee,n,6,23,0,0,26.08,Australia,33 runs,Ahmedabad
ODI # 4693,England Vs Australia,Australia,10,Andy Bichel,n,34,36,3,1,94.44,Australia,33 runs,Ahmedabad
ODI # 1974,Kenya Vs Bangladesh,Kenya,1,Kennedy Otieno,o,0,3,0,0,0.00,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Kenya,2,Ravi Shah,o,37,54,6,0,68.51,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Kenya,3,Brijal Patel,o,32,60,6,0,53.33,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Kenya,4,Steve Tikolo,o,27,45,2,0,60.00,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Kenya,5,Hitesh Modi,o,12,38,1,0,31.57,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Kenya,6,Maurice Odumbe,n,52,46,4,0,113.04,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Kenya,7,Thomas Odoyo,o,19,29,1,0,65.51,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Kenya,8,Collins Obuya,o,22,21,1,1,104.76,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Kenya,9,Peter Ongondo,n,2,4,0,0,50.00,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,1,Al Sahariar,o,14,12,2,1,116.66,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,2,Mohammad Ashraful,o,1,9,0,0,11.11,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,3,Tushar Imran,n,48,81,3,1,59.25,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,4,Khaled Mashud,o,14,41,1,0,34.14,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,5,Alok Kapali,n,18,26,1,1,69.23,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,6,Akram Khan,o,44,60,3,0,73.33,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,7,Sanuar Hossain,o,16,28,1,0,57.14,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,8,Khaled Mahmud,o,3,7,0,0,42.85,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,9,Mohammad Rafique,o,5,14,0,0,35.71,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,10,Tapash Baisya,n,2,4,0,0,50.00,Kenya,32 runs,Johannesburg
ODI # 1974,Kenya Vs Bangladesh,Bangladesh,11,Manjurul Islam,o,2,5,0,0,40.00,Kenya,32 runs,Johannesburg
ODI # 4669,Pakistan Vs India,Pakistan,1,Saeed Anwar,o,101,126,7,0,80.15,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,Pakistan,2,Taufeeq Umar,o,22,32,4,0,68.75,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,Pakistan,3,Abdul Razzaq,o,12,29,2,0,41.37,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,Pakistan,4,Inzamam-ul-Haq,o,6,3,1,0,200.00,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,Pakistan,5,Mohammad Yousuf,o,25,42,0,0,59.52,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,Pakistan,6,Younis Khan,o,32,36,2,0,88.88,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,Pakistan,7,Shahid Afridi,o,9,7,2,0,128.57,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,Pakistan,8,Rashid Latif,n,29,25,2,0,116.00,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,Pakistan,9,Wasim Akram,n,10,6,2,0,166.66,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,India,1,Sachin Tendulkar,o,98,75,12,1,130.66,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,India,2,Virender Sehwag,o,21,14,3,1,150.00,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,India,3,Sourav Ganguly,o,0,1,0,0,0.00,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,India,4,Mohammad Kaif,o,35,60,5,0,58.33,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,India,5,Rahul Dravid,n,44,76,2,0,57.89,India,7 wickets,Ahmedabad
ODI # 4669,Pakistan Vs India,India,6,Yuvraj Singh,n,50,53,6,0,94.33,India,7 wickets,Ahmedabad
ODI # 4180,Sri Lanka Vs West Indies,Sri Lanka,1,Marvan Atapattu,o,3,8,0,0,37.50,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,Sri Lanka,2,Sanath Jayasuriya,o,66,99,4,0,66.66,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,Sri Lanka,3,Hashan Tillakaratne,o,36,68,4,0,52.94,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,Sri Lanka,4,Aravinda de Silva,o,13,13,2,0,100.00,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,Sri Lanka,5,Mahela Jayawardene,o,9,16,1,0,56.25,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,Sri Lanka,6,Russel Arnold,n,34,44,1,0,77.27,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,Sri Lanka,7,Kumar Sangakkara,o,24,30,2,0,80.00,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,Sri Lanka,8,Chaminda Vaas,n,28,25,3,0,112.00,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,1,Chris Gayle,o,55,76,8,0,72.36,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,2,Wavell Hinds,o,2,8,0,0,25.00,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,3,Brian Lara,o,1,22,0,0,4.54,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,4,Ramnaresh Sarwan,n,47,44,4,2,106.81,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,5,Carl Hooper,o,0,1,0,0,0.00,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,6,Shivnarine Chanderpaul,o,65,90,6,0,72.22,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,7,Ridley Jacobs,o,0,3,0,0,0.00,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,8,Ricardo Powell,o,1,3,0,0,33.33,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,9,Vasbert Drakes,o,25,48,1,0,52.08,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,10,Mervyn Dillon,o,4,7,0,0,57.14,Sri Lanka,23 runs,Chester-le-Street
ODI # 4180,Sri Lanka Vs West Indies,West Indies,11,Pedro Collins,n,1,1,0,0,100.00,Sri Lanka,23 runs,Chester-le-Street
ODI # 1972,Zimbabwe Vs Netherlands,Zimbabwe,1,Craig Wishart,o,21,21,4,0,100.00,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Zimbabwe,2,Mark Vermeulen,o,27,62,4,0,43.54,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Zimbabwe,3,Andy Flower,o,71,72,7,0,98.61,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Zimbabwe,4,Guy Whittall,o,30,37,2,1,81.08,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Zimbabwe,5,Dion Ebrahim,o,32,41,1,0,78.04,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Zimbabwe,6,Andy Blignaut,o,58,38,7,0,152.63,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Zimbabwe,7,Heath Streak,o,44,22,6,1,200.00,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Zimbabwe,8,Dougie Marillier,o,1,2,0,0,50.00,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Zimbabwe,9,Tatenda Taibu,n,7,5,0,0,140.00,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,1,Feiko Kloppenburg,o,18,56,2,0,32.14,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,2,Edgar Schiferli,o,22,27,3,0,81.48,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,3,Bas Zuiderent,o,15,31,0,1,48.38,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,4,Daan van Bunge,o,37,47,5,0,78.72,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,5,Tim de Leede,o,1,2,0,0,50.00,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,6,Luuk van Troost,o,26,25,2,1,104.00,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,7,Reinout Scholte,o,7,26,0,0,26.92,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,8,Henk-Jan Mol,o,23,40,2,0,57.50,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,9,Roland Lefebvre,o,30,23,4,1,130.43,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,10,Jeroen Smits,n,8,11,0,0,72.72,Zimbabwe,99 runs,Bulawayo
ODI # 1972,Zimbabwe Vs Netherlands,Netherlands,11,Jacob-Jan Esmeijer,n,3,13,0,0,23.07,Zimbabwe,99 runs,Bulawayo
ODI # 1970,Australia Vs Namibia,Australia,1,Adam Gilchrist,o,13,22,2,0,59.09,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Australia,2,Matthew Hayden,o,88,73,9,3,120.54,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Australia,3,Michael Bevan,o,17,42,1,0,40.47,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Australia,4,Andrew Symonds,o,59,63,2,2,93.65,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Australia,5,Ricky Ponting,o,2,9,0,0,22.22,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Australia,6,Damien Martyn,o,35,50,2,0,70.00,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Australia,7,Darren Lehmann,n,50,31,5,3,161.29,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Australia,8,Brad Hogg,n,19,14,3,0,135.71,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,1,Jan-Berrie Burger,o,4,4,1,0,100.00,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,2,Stefan Swanepoel,o,2,8,0,0,25.00,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,3,Morne Karg,o,4,14,0,0,28.57,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,4,Danie Keulder,o,3,20,0,0,15.00,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,5,Gavin Murgatroyd,o,0,3,0,0,0.00,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,6,Deon Kotze,o,10,14,1,0,71.42,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,7,Louis Burger,o,1,11,0,0,9.09,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,8,Melt van Schoor,o,6,10,1,0,60.00,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,9,Bjorn Kotze,o,0,3,0,0,0.00,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,10,Burton van Rooi,n,0,1,0,0,0.00,Australia,256 runs,Potchefstroom
ODI # 1970,Australia Vs Namibia,Namibia,11,Rudi van Vuuren,o,0,1,0,0,0.00,Australia,256 runs,Potchefstroom
ODI # 1971,South Africa Vs Canada,South Africa,1,Graeme Smith,o,63,79,6,0,79.74,South Africa,118 runs,East London
ODI # 1971,South Africa Vs Canada,South Africa,2,Herschelle Gibbs,o,8,18,2,0,44.44,South Africa,118 runs,East London
ODI # 1971,South Africa Vs Canada,South Africa,3,Gary Kirsten,o,0,5,0,0,0.00,South Africa,118 runs,East London
ODI # 1971,South Africa Vs Canada,South Africa,4,Jacques Kallis,o,1,4,0,0,25.00,South Africa,118 runs,East London
ODI # 1971,South Africa Vs Canada,South Africa,5,Boeta Dippenaar,o,80,118,7,0,67.79,South Africa,118 runs,East London
ODI # 1971,South Africa Vs Canada,South Africa,6,Mark Boucher,o,21,36,1,0,58.33,South Africa,118 runs,East London
ODI # 1971,South Africa Vs Canada,South Africa,7,Shaun Pollock,o,32,23,0,2,139.13,South Africa,118 runs,East London
ODI # 1971,South Africa Vs Canada,South Africa,8,Andrew Hall,n,22,11,2,1,200.00,South Africa,118 runs,East London
ODI # 1971,South Africa Vs Canada,South Africa,9,Makhaya Ntini,o,14,6,1,1,233.33,South Africa,118 runs,East London
ODI # 1971,South Africa Vs Canada,South Africa,10,Monde Zondeki,n,1,1,0,0,100.00,South Africa,118 runs,East London
